IBA Code,Site Name,Province,Districts,Area,Status,latitude,longitude,Latitude,Longitude,,A1,A2,A3,A4i,A4ii,A4iii,A4iv,DD,Criteria Details,tropicalwetevergreen,tropicalsemievergreen,littoral,tropicalgrassland,mangrove,drydeciduoustropical,tropicaldrydeciduous,tropicalsecondaryscrub,freshwaterswamp,riverinewetland,subtropicaldryevergreen,southernmixeddeciduoustype,mixeddrydeciduous,tropicaldryevergreen,subtropicaldrydeciduous,tropicalmoistdeciduous,subtropicalsecondaryscrub,montanewettemperate,subalpinedryscrub,tropical,semievergreen,subtropicalbroadleaved,riverinevegetation,montanegrassyslopes,subtropicalpine,subtropicalevergreen,subalpine,alpinearidpasture,alpinedrypasture,subtropical,broadleaved,wetland,floodedvalleygrassland,tropicalbamboobrakes,woodedgrassland,salixswamp,tropicalevergreen,jhumland,orchards,wetland(freshwaterlakes,pools),humanhabitation,seasonalmarsh,secondaryscrub,wetsavannagrassland,tropicalmoistscrub,bamboobrakes,saltpan,tidalmudflat,tropicalaridzone,tropicalthorn,alpinemoistpasture,alpinemoistscrub,himalayanwettemperate,himalayanmoisttemperate,alpinedryscrub,himalayandrytemperate,aquatic,himalayansecondaryscrub,himalayandryscrub,tropicaldry,lowlandevergreenrain,montanegrassy,montanegrassland,tropicaldeciduous,tropicalmoist,drydeciduous,moistdeciduous,riverine,evergreen,broadleafmountane,grasslandplateau,subtropicalleaved,hillyevergreen,montanebroadleafevergreen,deciduous,montanemixedbroadleaf,subtropicalmixedbroadleafconiferous,temperatebroadleaved,temperate,colddesert,alpinegrassland,mixedbroadleafconiferous,alpinemeadows,grassland,montaneevergreenshola,evergreenshrubs,plantations,Extra
IN-MP-12,Pench,Madhya Pradesh,Seoni and Chhindwara,75789,Tiger Reserve,21.8854685,79.1877054,NA,NA,,1,0,0,0,0,0,0,0,Globally threatened species (A1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-MP-13,Rangawa Reservoir,Madhya Pradesh,Chhattarpur,1400,Non Officially Protected,NA,NA,24.7,79.85,,0,0,0,0,0,1,0,0,"Congregations: Site known or thought to hold, on a regular basis, > 20,000 water birds or > 10,000 pairs of seabirds of one or more species (A4iii)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-MP-14,Ratapani,Madhya Pradesh,"Raisen, Sehore",82384,Wildlife Sanctuary,NA,NA,NA,NA,,1,0,0,0,0,1,0,0,"Globally threatened species, Congregations: Site known or thought to hold, on a regular basis, > 20,000 water birds or > 10,000 pairs of seabirds of one or more species (A1, A4iii)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-MP-15,Sailana Kharmor,Madhya Pradesh,Ratlam,1296,Wildlife Sanctuary,NA,NA,NA,NA,,1,0,0,0,0,0,0,0,Globally threatened species (A1),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-MP-16,Sardarpur,Madhya Pradesh,Dhar,34812,Wildlife Sanctuary,22.6780194,74.9483709,NA,NA,,1,0,0,0,0,0,0,0,Globally threatened species (A1),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-MP-17,Yeshwantsagar Reservoir,Madhya Pradesh,Indore,14000,Non Officially Protected,NA,NA,22.82,75.68,,1,0,0,1,0,0,0,0,"Globally threatened species, Congregations: Site known or thought to hold, on a regular basis, > 1% of a bio-geographic population of a congregatory waterbird species (A1, A4i)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-MH-01,Bhimashankar,Maharashtra,"Pune, Raigad, Thane",13078,Wildlife Sanctuary,19.0704302,73.537663,NA,NA,,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-MH-02,Burnt Island (Bandra) Vengurla,Maharashtra,Sindhudurga,Not Defined,Non Officially Protected,NA,NA,NA,NA,,0,0,1,0,0,1,0,0,"Biome-restricted assemblage, Congregations: Site known or thought to hold, on a regular basis, > 20,000 water birds or > 10,000 pairs of seabirds of one or more species (A3, A4iii)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-MH-03,Gangapur Dam and Grassland,Maharashtra,Nashik,4000,Non Officially Protected,NA,NA,NA,NA,,1,0,0,1,0,1,0,0,"Globally threatened species, Congregations: Site known or thought to hold, on a regular basis, > 1% of a bio-geographic population of a congregatory waterbird species, Congregations: Site known or thought to hold, on a regular basis, > 20,000 water birds or > 10,000 pairs of seabirds of one or more species (A1, A4i, A4iii)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-MH-04,Ins Shivaji,Maharashtra,Pune & Raigad,1000,Non Officially Protected,18.7248301,73.3731956,NA,NA,,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-MH-05,Jaikwadi,Maharashtra,Ahmadnagar and Aurangabad,34105,Wildlife Sanctuary,NA,NA,NA,NA,,1,0,0,1,0,1,0,0,"Globally threatened species, Congregations: Site known or thought to hold, on a regular basis, > 1% of a bio-geographic population of a congregatory waterbird species, Congregations: Site known or thought to hold, on a regular basis, > 20,000 water birds or > 10,000 pairs of seabirds of one or more species (A1, A4i, A4iii)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-MH-06,"Jawaharlal Nehru Bustard, Nannaj",Maharashtra,"Solapur, Ahmednagar",849644,Wildlife Sanctuary,NA,NA,NA,NA,,1,0,0,0,0,0,0,0,Globally threatened species (A1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-MH-07,Koyna,Maharashtra,Satara,42652,Wildlife Sanctuary,17.5481318,73.7786014,NA,NA,,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-MH-08,Mahul - Sewri Mudflats,Maharashtra,Mumbai,1000,Non Officially Protected,NA,NA,NA,NA,,1,0,0,1,0,1,0,0,"Globally threatened species, Congregations: Site known or thought to hold, on a regular basis, > 1% of a bio-geographic population of a congregatory waterbird species, Congregations: Site known or thought to hold, on a regular basis, > 20,000 water birds or > 10,000 pairs of seabirds of one or more species (A1, A4i, A4iii)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-MH-09,Melghat and Gugamal,Maharashtra,Amravati,115003,Tiger Reserve,NA,NA,NA,NA,,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-MH-10,Nagzira,Maharashtra,Bhandara,15281,Wildlife Sanctuary,NA,NA,NA,NA,,1,0,0,0,0,0,0,0,Globally threatened species (A1),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-MH-11,Nandur Madhameshwar,Maharashtra,Nashik,10012,Wildlife Sanctuary,NA,NA,NA,NA,,1,0,0,1,0,1,0,0,"Globally threatened species, Congregations: Site known or thought to hold, on a regular basis, > 1% of a bio-geographic population of a congregatory waterbird species, Congregations: Site known or thought to hold, on a regular basis, > 20,000 water birds or > 10,000 pairs of seabirds of one or more species (A1, A4i, A4iii)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-MH-12,Nawegaon,Maharashtra,Bhandara and Gondia,13388,National Park,20.8318208,79.3796007,NA,NA,,1,0,1,0,0,0,0,0,"Globally threatened species, Biome-restricted assemblage (A1, A3)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-MH-13,"Ozar, Wani",Maharashtra,Nashik,20000,Non Officially Protected,NA,NA,NA,NA,,1,0,0,0,0,0,0,0,Globally threatened species (A1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-MH-14,Radhanagari,Maharashtra,Kolhapur,35116,Wildlife Sanctuary,16.6103675,74.1608371,NA,NA,,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-MH-15,Sanjay Gandhi and Tungareshwar,Maharashtra,Mumbai and Thane,10308,National Park,NA,NA,NA,NA,,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-MH-16,Tadoba and Andheri,Maharashtra,Chandrapur,11655,Tiger Reserve,NA,NA,NA,NA,,1,0,1,0,0,0,0,0,"Globally threatened species, Biome-restricted assemblage (A1, A3)",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-MH-17,Talodas,Maharashtra,Nandurbar,Not Defined,Non Officially Protected,NA,NA,NA,NA,,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1,A2)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-MH-18,Tansa,Maharashtra,Thane,30481,Wildlife Sanctuary,19.4782126,72.9388325,NA,NA,,1,0,1,0,0,0,0,0,"Globally threatened species, Biome-restricted assemblage (A1, A3)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-MH-19,Thane Creek,Maharashtra,Mumbai/Thane,12200,Non Officially Protected,19.1943294,72.9701779,19.13,72.96,,1,0,0,1,0,1,0,0,"Globally threatened species, Congregations: Site known or thought to hold, on a regular basis, > 1% of a bio-geographic population of a congregatory waterbird species, Congregations: Site known or thought to hold, on a regular basis, > 20,000 water birds or > 10,000 pairs of seabirds of one or more species (A1, A4i, A4iii)",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-MH-20,Toranmal,Maharashtra,Nandurbar,26000,Non Officially Protected,21.8811735,74.4634002,NA,NA,,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,	,"
IN-MAN-01,Ango Hills,Manipur,Ukhrul,40000,Non Officially Protected,NA,NA,NA,NA,,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-MAN-02,Bunning,Manipur,Tamenglong,11580,Wildlife Sanctuary,NA,NA,NA,NA,,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-MAN-03,"Dzuko, Japfu and Puliebadze",Manipur,Senapati,2500,Non Officially Protected,NA,NA,NA,NA,,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-MAN-04,Jiri Makru,Manipur,Imphal East and Tamenglong,19800,Wildlife Sanctuary,NA,NA,NA,NA,,1,0,0,0,0,0,0,1,"Globally threatened species, Data deficient (A1, DD)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-MAN-05,Kailam,Manipur,Churachanpur,18750,Wildlife Sanctuary,NA,NA,NA,NA,,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-MAN-06,Loktak Lake and Keibul,Manipur,Bishnupur and Imphal West,20000,National Park,NA,NA,NA,NA,,1,0,0,0,0,1,0,0,"Globally threatened species, Congregations: Site known or thought to hold, on a regular basis, > 20,000 water birds or > 10,000 pairs of seabirds of one or more species (A1, A4iii)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-MAN-07,Siroi,Manipur,Ukhrul,5000,Non Officially Protected,NA,NA,NA,NA,,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-MAN-08,Yangoupokpi - Lokchao,Manipur,Chandel,18480,Wildlife Sanctuary,NA,NA,NA,NA,,1,0,0,0,0,0,0,0,Globally threatened species (A1),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,	,"
IN-MAN-09,Zeilad Lake,Manipur,Tamenglong,2100,Wildlife Sanctuary,NA,NA,NA,NA,,1,0,0,0,0,0,0,1,"Globally threatened species, Data deficient (A1, DD)",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,	,"
IN-ML-01,Balphakram and Siju,Meghalaya,South Garo s,26947,National Park,NA,NA,NA,NA,,1,1,0,1,0,0,0,0,"Globally threatened species, Restricted range species, Congregations: Site known or thought to hold, on a regular basis, > 1% of a bio-geographic population of a congregatory waterbird species (A1, A2, A4i)",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-ML-02,Mawphlang Sacred Grove,Meghalaya,East Khasi s,100,Non Officially Protected,NA,NA,25.47,91.73,,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-ML-03,Nokrek Ridge,Meghalaya,East & West Garo s,4748,National Park,25.47457425,90.30179983,NA,NA,,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-ML-04,Nongkhyllem,Meghalaya,Ri-Bhoi,2900,Wildlife Sanctuary,NA,NA,NA,NA,,1,0,0,0,0,0,0,0,Globally threatened species (A1),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-ML-05,Norpuh - Narpuhs,Meghalaya,Jaintia s,16110,Non Officially Protected,NA,NA,NA,NA,,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,	,"
IN-ML-06,Riat Khwan - Umiam Lake,Meghalaya,East Khasi s and Ri-Bhoi,1500,Non Officially Protected,NA,NA,NA,NA,,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,	,"
IN-ML-07,Saipung Link,Meghalaya,Jaintia s,15000,Non Officially Protected,NA,NA,NA,NA,,0,0,0,0,0,0,0,1,Data deficient (DD),0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,	,"
IN-ML-08,Upper Song,Meghalaya,East Khasi s,1296,Non Officially Protected,NA,NA,NA,NA,,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
